category,qid,ja_pageid,en_wiki,lat,lon,ja,en,zh,ko,fr,de,es,pt,it,nl,pl,ru,uk,hu,sv,tr,el,id,vi,th,bn,hi,ar,fa,ur,he
islands,Q26988,230872,Cook Islands,-21.233333333333334,-159.78333333333333,クック諸島,Cook Islands,库克群岛,쿡 제도,Îles Cook,Cookinseln,Islas Cook,Ilhas Cook,Isole Cook,Cookeilanden,Wyspy Cooka,Острова Кука,Острови Кука,Cook-szigetek,Cooköarna,Cook Adaları,Νήσοι Κουκ,Kepulauan Cook,Quần đảo Cook,หมู่เกาะคุก,কুক দ্বীপপুঞ্জ,कुक द्वीपसमूह,جزر كوك,جزایر کوک,جزائر کک,איי קוק
islands,Q154190,422439,Sunda Islands,-2,110,スンダ列島,Sunda Islands,巽他群島,순다 열도,îles de la Sonde,Sundainseln,Islas de la Sonda,Ilhas da Sonda,Isole della Sonda,Sunda-eilanden,Archipelag Sundajski,Зондские острова,Зондські острови,Szunda-szigetek,Sundaöarna,Sunda Adaları,Νήσοι Σούνδες,Kepulauan Sunda,Quần đảo Sunda,หมู่เกาะซุนดา,,सुंदा द्वीप समूह,جزر صوندا,جزایر سوندا,جزائر سنڈا,איי סונדה
islands,Q5813,1974894,Canary Islands,28,-15.75,カナリア諸島,Canary Islands,加那利群岛,카나리아 제도,îles Canaries,Kanarische Inseln,Canarias,Canárias,Isole Canarie,Canarische Eilanden,Wyspy Kanaryjskie,Канарские острова,Канарські острови,Kanári-szigetek,Kanarieöarna,Kanarya Adaları,Κανάριες Νήσοι,Kepulauan Kanaria,Quần đảo Canaria,แคว้นกานาเรียส,কানারি দ্বীপপুঞ্জ,कैनरी द्वीपसमूह,جزر الكناري,جزایر قناری,جزائر کناری,האיים הקנריים
islands,Q26253,2053707,Madeira,32.75,-17,マデイラ諸島,Madeira,马德拉自治区,마데이라 제도,Madère,Madeira,Madeira,Madeira,Madera,Madeira,Madera,Мадейра,Мадейра,Madeira-szigetek,Madeira,Madeira Adaları,Μαδέρα,Madeira,Madeira,มาเดรา,,मदेरा,ماديرا,مادیرا,مادیعیرا,מדיירה
islands,Q25263,4695,Azores,38.624,-28.031,アゾレス諸島,Azores,亚速尔群岛,아소르스 제도,Açores,Azoren,Azores,Açores,Azzorre,Azoren,Azory,Асориш,Азорські острови,Azori-szigetek,Azorerna,Azorlar,Αζόρες,Azores,Açores,อะโซร์ส,আজোরেস,एज़ोरेस,الأزور,آزور,آزورس,האיים האזוריים
islands,Q271674,274804,Phoenix Islands,-3.66666667,-172.33333333,フェニックス諸島,Phoenix Islands,菲尼克斯群岛,피닉스 제도,îles Phœnix,Phoenixinseln,Islas Fénix,Ilhas Fénix,Isole della Fenice,Phoenixeilanden,Feniks,Острова Феникс,Острови Фенікс,Phoenix-szigetek,Phoenixöarna,Phoenix Adaları,Νησιά Φοίνικα,Kepulauan Phoenix,Quần đảo Phoenix,,,,جزر فينيكس,جزایر فینیکس,,איי פניקס
islands,Q118350,92602,Caroline Islands,7.3825,147.0375,カロリン諸島,Caroline Islands,加罗林群岛,캐롤라인 제도,îles Carolines,Karolinen,Islas Carolinas,Ilhas Carolinas,Isole Caroline,Carolinen,Karoliny,Каролинские острова,Каролінські острови,Karolina-szigetek,Karolinerna,Caroline Adaları,Καρολίνες νήσοι,Kepulauan Caroline,Quần đảo Caroline,หมู่เกาะแคโรไลน์,,कैरोलाइन द्वीपसमूह,أرخبيل كارولين,جزایر کارولین,جزائر کیرولن,איי קרוליין
islands,Q192188,234506,Chagos Archipelago,-6.2833333333333,72.083333333333,チャゴス諸島,Chagos Archipelago,查戈斯群岛,차고스 제도,archipel des Chagos,Chagos-Archipel,Archipiélago de Chagos,Arquipélago de Chagos,Isole Chagos,Chagosarchipel,Czagos,Чагос,Архіпелаг Чагос,,Chagosöarna,Chagos,Τσάγκος Αρχιπέλαγος,Kepulauan Chagos,Chagos,กลุ่มเกาะชากอส,,फेहंद्वीप,أرخبيل تشاغوس,مجمع‌الجزایر چاگوس,جزائر چاگوس,ארכיפלג צ'גוס
islands,Q38095,115721,Galápagos Islands,-0.66666666666667,-90.55,ガラパゴス諸島,Galapagos Islands,加拉帕戈斯群岛,갈라파고스 제도,îles Galápagos,Galapagosinseln,Islas Galápagos,Galápagos,Galápagos,Galapagoseilanden,Galapagos,Галапагос,Галапагоські острови,Galápagos-szigetek,Galápagosöarna,Galapagos Adaları,Νησιά Γκαλάπαγος,Kepulauan Galápagos,Quần đảo Galápagos,หมู่เกาะกาลาปาโกส,গালাপাগোস দ্বীপপুঞ্জ,गैलापागोस द्वीपसमूह,أرخبيل غالاباغوس,گالاپاگوس,جزائر گالاپاگوز,איי גלאפגוס
islands,Q172697,400180,Marquesas Islands,-8.9,-139.6,マルキーズ諸島,Marquesas Islands,馬克薩斯群島,마르키즈 제도,îles Marquises,Marquesas-Inseln,islas Marquesas,Arquipélago das Marquesas,Isole Marchesi,Marquesaseilanden,Markizy,Маркизские острова,Маркізькі острови,Marquises-szigetek,Marquesasöarna,Markiz Adaları,Νήσοι Μαρκέζας,Kepulauan Marquesas,Quần đảo Marquises,หมู่เกาะมาร์เคซัส,মার্কেসাস দ্বীপপুঞ্জ,मार्केसस द्वीपसमूह,جزر ماركيساس,جزایر مارکیز,جزائر ماکیئساس,איי מרקיז
islands,Q183963,192156,Tuamotus,-18.75,-141.76,トゥアモトゥ諸島,Tuamotus,土阿莫土群岛,투아모투 제도,îles Tuamotu,Tuamotu-Archipel,Archipiélago Tuamotu,Arquipélago de Tuamotu,Isole Tuamotu,Tuamotu,Tuamotu,Туамоту,Туамоту,Tuamotu-szigetek,Tuamotuöarna,,Τουαμότου Αρχιπέλαγος,Kepulauan Tuamotu,Tuamotu,ตูอาโมตัส,,,جزر تواموتو,مجمع‌الجزایر توآموت,جزائر تواموتو,ארכיפלג טואמוטו
islands,Q118920,208003,Society Islands,-16.85,-151.4,ソシエテ諸島,Society Islands,社會群島,소시에테 제도,archipel de la Société,Gesellschaftsinseln,islas de la Sociedad,Arquipélago da Sociedade,Isole della Società,Genootschapseilanden,Wyspy Towarzystwa,Острова Общества,Острови Товариства,Társaság-szigetek,Sällskapsöarna,Sosyete Adaları,Εταιρείας Νήσοι,Kepulauan Masyarakat,Quần đảo Société,หมู่เกาะโซไซเอตี,,,جزر الجمعية,جزایر انجمن,جزائر سوسائٹی,איי החברה
islands,Q162126,171774,Samoan Islands,-14,-171,サモア諸島,Samoan Islands,萨摩亚群岛,사모아 제도,îles Samoa,Samoainseln,Archipiélago de Samoa,Ilhas Samoa,Isole Samoa,Samoa-eilanden,Wyspy Samoa,Самоа,Самоа (архіпелаг),,Samoaöarna,Samoa Adaları,,Kepulauan Samoa,Quần đảo Samoa,หมู่เกาะซามัว,,,جزر ساموا,جزایر ساموآ,جزائر سامووا,איי סמואה
islands,Q672,252279,Tuvalu,-7.475,178.005556,ツバル,Tuvalu,吐瓦魯,투발루,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Tuvalu,Тувалу,Тувалу,Tuvalu,Tuvalu,Tuvalu,Τουβαλού,Tuvalu,Tuvalu,ประเทศตูวาลู,টুভালু,तुवालू,توفالو,تووالو,تووالو,טובאלו
islands,Q709,63179,Marshall Islands,9.82,169.29,マーシャル諸島,Marshall Islands,馬紹爾群島,마셜 제도,Îles Marshall,Marshallinseln,Islas Marshall,Ilhas Marshall,Isole Marshall,Marshalleilanden,Wyspy Marshalla,Маршалловы Острова,Маршаллові Острови,Marshall-szigetek,Marshallöarna,Marshall Adaları,Νησιά Μάρσαλ,Kepulauan Marshall,Quần đảo Marshall,สาธารณรัฐหมู่เกาะมาร์แชลล์,মার্শাল দ্বীপপুঞ্জ,मार्शल द्वीपसमूह,جزر مارشال,جزایر مارشال,جزائر مارشل,איי מרשל
islands,Q712,9060,Fiji,-18,178,フィジー,Fiji,斐濟,피지,Fidji,Fidschi,Fiyi,Fiji,Figi,Fiji,Fidżi,Фиджи,Фіджі,Fidzsi-szigetek,Fiji,Fiji,Φίτζι,Fiji,Fiji,ประเทศฟิจิ,ফিজি,फ़िजी,فيجي,فیجی,فجی,פיג'י
islands,Q154628,259315,Bismarck Archipelago,-5,150.1,ビスマルク諸島,Bismarck Archipelago,俾斯麦群岛,비스마르크 제도,archipel Bismarck,Bismarck-Archipel,Archipiélago Bismarck,Arquipélago de Bismarck,Arcipelago di Bismarck,Bismarckarchipel,Archipelag Bismarcka,Архипелаг Бисмарка,Архіпелаг Бісмарка,Bismarck-szigetek,Bismarckarkipelagen,Bismarck Adaları,Αρχιπέλαγος του Μπίσμαρκ,Kepulauan Bismarck,Quần đảo Bismarck,กลุ่มเกาะบิสมาร์ก,,,أرخبيل بسمارك,مجمع‌الجزایر بیسمارک,مجموعہ الجزائر بسمارک,ארכיפלג ביסמרק
islands,Q1042,28200,Seychelles,-7.1,52.766667,セーシェル,Seychelles,塞舌尔,세이셸,Seychelles,Seychellen,Seychelles,Seychelles,Seychelles,Seychellen,Seszele,Сейшельские Острова,Сейшельські Острови,Seychelle-szigetek,Seychellerna,Seyşeller,Σεϋχέλλες,Seychelles,Seychelles,ประเทศเซเชลส์,সেশেলস,सेशेल्स,سيشل,سیشل,سیشیلز,סיישל
islands,Q678,27033,Tonga,-20.587778,-174.810278,トンガ,Tonga,東加,통가,Tonga,Tonga,Tonga,Tonga,Tonga,Tonga,Tonga,Тонга,Тонга,Tonga,Tonga,Tonga,Τόνγκα,Tonga,Tonga,ประเทศตองงา,টোঙ্গা,टोंगा,تونغا,تونگا,ٹونگا,טונגה
islands,Q494869,1516696,Barlavento Islands,17,-24,バルラヴェント諸島,Barlavento Islands,向风群岛,바를라벤투 제도,îles de Barlavento,Ilhas de Barlavento,Barlovento,Ilhas de Barlavento,Ilhas do Barlavento,Barlavento,Wyspy Zawietrzne,Острова Барловенто,острови Барловенту,,Barlavento,Barlavento Adaları,,Kepulauan Barlavento,,หมู่เกาะบาร์ลาเว็งตู,,,الجزر لافينتو,جزایر بارلاونتو,بارلاوینتو جزائر,בארלאוונטו
islands,Q500453,1516284,Sotavento Islands,15,-24,ソタヴェント諸島,Sotavento Islands,背風群島,소타벤투 제도,îles de Sotavento,Ilhas de Sotavento,Sotavento,Ilhas de Sotavento,Ilhas do Sotavento,Sotavento,Wyspy Podwietrzne,острова Сотовенту,Сотавенту (острови),,Sotavento,,,Kepulauan Sotavento,,หมู่เกาะซอตาเว็งตู,,,جزر سوتافينتو,جزایر بارلاونتو,سوتاوینتو جزائر,סוטאוונטו
islands,Q634740,140815,Comoro Islands,-12.2,44.25,コモロ諸島,Comoros Islands,科摩罗群岛,코모로 제도,archipel des Comores,Archipel der Komoren,Archipiélago de las Comoras,Arquipélago das Comores,,Comoren,Komory,Коморские острова,Коморські острови,,Komorerna,Komor Takımadaları,,Kepulauan Komoro,quần đảo Comoro,,,कोमोरो द्वीपसमूह,جزر القمر,جزایر کومورو,,ארכיפלג קומורו
islands,Q208268,192584,Commander Islands,55,166.4,コマンドルスキー諸島,Commander Islands,科曼多尔群岛,코만도르스키예 제도,îles Komandorski,Kommandeurinseln,Islas del Comandante,Ilhas Comandante,isole del Commodoro,Komandorski-eilanden,Wyspy Komandorskie,Командорские острова,Командорські острови,Parancsnok-szigetek,Kommendörsöarna,Komandor Adaları,Νήσοι του Κυβερνήτη,Kepulauan Komandan,Quần đảo Komandorski,หมู่เกาะคอมมานเดอร์,কোমান্দর্স্কি দ্বীপপুঞ্জ,,جزر كوماندر,جزیره‌های کماندورسکی,,איי קומנדור
islands,Q36004,207741,Cocos (Keeling) Islands,-12.1175,96.895,ココス諸島,Cocos (Keeling) Islands,科科斯（基林）群島,코코스 제도,îles Cocos,Kokosinseln,islas Cocos,Ilhas Cocos,Isole Cocos,Cocoseilanden,Wyspy Kokosowe,Кокосовые острова,Кокосові острови,Kókusz (Keeling)-szigetek,Kokosöarna,Cocos Adaları,Νησιά Κόκος,Kepulauan Cocos,Quần đảo Cocos (Keeling),หมู่เกาะโคโคส,কোকোস (কিলিং) দ্বীপপুঞ্জ,कोकोस (कीलिंग) द्वीपसमूह,جزر كوكوس,جزایر کوکوس,جزائر کوکوس,איי קוקוס
islands,Q156325,399254,Juan Fernández Islands,-33.641388888889,-78.841111111111,ファン・フェルナンデス諸島,Juan Fernández Islands,胡安·費爾南德斯群島,후안페르난데스 제도,archipel Juan Fernández,Juan-Fernández-Inseln,Archipiélago Juan Fernández,Arquipélago Juan Fernández,Isole Juan Fernández,Juan Fernández-archipel,archipelag Juan Fernández,Острова Хуан-Фернандес,Хуан-Фернандес,Juan Fernandez-szigetek,Juan Fernández-öarna,Juan Fernández Adaları,Αρχιπέλαγος Χουάν Φερνάντεζ,Kepulauan Juan Fernández,Quần đảo Juan Fernández,หมู่เกาะควนเฟร์นันเดซ,হুয়ান ফার্নান্দেজ দ্বীপপুঞ্জ,,جزر خوان فرنانديز,جزایر خوان فرناندز,جزائر جوآن فرنانڈیز,איי חואן פרננדס
islands,Q114935,386988,Kermadec Islands,-29.276944444444,-177.92333333333,ケルマデック諸島,Kermadec Islands,克马德克群岛,커르머덱 제도,îles Kermadec,Kermadecinseln,Islas Kermadec,Ilhas Kermadec,Isole Kermadec,Kermadeceilanden,Kermadec,Кермадек,Кермадек,Kermadec-szigetek,Kermadecöarna,Kermadec Adaları,,Kepulauan Kermadec,Quần đảo Kermadec,,,,جزر كرماديك,جزایر کرمادک,جزائر کرمیڈک,איי קרמאדק
islands,Q46623,206806,Prince Edward Islands,-46.88,37.75,プリンス・エドワード諸島,Prince Edward Islands,爱德华王子群岛,프린스에드워드 제도,îles du Prince-Édouard,Prinz-Edward-Inseln,Islas del Príncipe Eduardo,Ilhas do Príncipe Eduardo,Isole del Principe Edoardo,Prins Edwardeilanden,Wyspy Księcia Edwarda,Острова Принс-Эдуард,Принс-Едуард,Prince Edward-szigetek,Prins Edwardöarna,Prens Edward Adaları,Νήσοι Πρίγκιπα Εδουάρδου,Kepulauan Pangeran Edward,,,,,جزر الأمير إدوارد,جزایر پرینس ادوارد,پرنس ایڈورڈ جزائر,איי הנסיך אדוארד
islands,Q46772,190678,Kerguelen Islands,-49.25,69.15,ケルゲレン諸島,Kerguelen Islands,凯尔盖朗群岛,케르겔렌 제도,îles Kerguelen,Kerguelen,Kerguelen,Ilhas Kerguelen,Isole Kerguelen,Kergueleneilanden,Wyspy Kerguelena,Кергелен,Кергелен,Kerguelen-szigetek,Kerguelen,Kerguelen Adaları,Αρχιπέλαγος Κεργκελέν,Kepulauan Kerguelen,Kerguelen,หมู่เกาะแกร์เกแลน,কার্গেলেন দ্বীপপুঞ্জ,केर्गुएलेन द्वीप समूह,جزر كيرغولين,جزایر کرگولن,جزائر کرگولن,איי קרגלן
